time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1765497442.548394,forward,-67,-61,341.5625,32,32
1765497442.598521,forward,-68,-69,341.4375,31,35
1765497442.6486375,forward,-68,-65,341.3125,32,34
1765497442.6987522,forward,-64,-62,341.4375,31,34
1765497442.7488875,forward,-68,-71,341.4375,31,37
1765497442.7990074,forward,-67,-63,341.4375,32,34
1765497442.8491232,forward,-67,-68,341.5625,31,35
1765497442.8992398,forward,-68,-68,341.375,32,37
1765497442.9493568,forward,-73,-74,341.5,31,37
1765497442.9994853,forward,-70,-69,341.5625,32,35
1765497443.049604,forward,-69,-67,341.5,32,34
1765497443.0997312,forward,-70,-68,341.4375,32,35
1765497443.1498506,forward,-70,-68,341.4375,32,35
1765497443.1999679,forward,-70,-68,341.4375,32,35
1765497443.250103,forward,-70,-67,341.4375,32,35
1765497443.3002229,forward,-70,-67,341.4375,32,35
1765497443.3503394,forward,-70,-67,341.4375,32,35
1765497443.4004567,forward,-70,-69,341.3125,32,37
1765497443.4505818,forward,-70,-68,341.375,32,35
1765497443.5007124,forward,-68,-68,341.4375,32,35
1765497443.5508316,forward,-69,-67,341.375,32,35
1765497443.6009474,forward,-70,-67,341.3125,32,34
1765497443.651066,forward,-69,-68,341.3125,32,35
1765497443.7011847,forward,-69,-67,341.3125,32,35
1765497443.7513187,forward,-68,-67,341.375,32,35
1765497443.801438,forward,-70,-68,341.375,32,35
1765497443.8515549,forward,-69,-69,341.375,32,37
1765497443.9016733,forward,-70,-71,341.3125,32,37
1765497443.951803,forward,-70,-70,341.4375,32,37
1765497444.001935,forward,-70,-69,341.4375,32,35
1765497444.052055,forward,-70,-69,341.375,32,35
1765497444.1021686,forward,-71,-70,341.375,32,37
1765497444.1522858,forward,-75,-75,341.375,31,37
1765497444.2024019,forward,-70,-71,341.4375,31,37
1765497444.252532,forward,-69,-71,341.5625,31,37
1765497444.3026502,forward,-70,-71,341.5625,31,37
1765497444.352768,forward,-70,-70,341.5625,32,35
1765497444.4028864,forward,-70,-68,341.6875,31,34
1765497444.4530072,forward,-69,-66,341.6875,31,32
1765497444.5031385,forward,-69,-65,341.5,32,34
1765497444.5532565,forward,-70,-66,341.4375,32,34
1765497444.6033735,forward,-69,-67,341.5625,31,34
1765497444.6534898,forward,-67,-66,341.5,32,34
1765497444.7036054,forward,-67,-66,341.5625,31,34
1765497444.753735,forward,-69,-67,341.5625,31,34
