label,delta_encL,delta_encR,heading,cmdL,cmdR,heading_error,
forward,-54,-52,308.4375,25,25,-0.4375,
forward,-56,-52,308.3125,25,25,-0.3125,
forward,-54,-50,308.1875,25,25,-0.1875,
forward,-54,-54,308.125,25,25,-0.125,
forward,-53,-52,308.125,25,25,-0.125,
forward,-54,-51,308.0625,25,25,-0.0625,
forward,-53,-51,308.125,25,25,-0.125,
forward,-54,-50,308,25,25,0,
forward,-54,-51,307.9375,25,25,0.0625,
forward,-54,-51,307.8125,25,25,0.1875,
forward,-54,-51,307.625,25,25,0.375,
forward,-54,-51,307.5625,25,26,0.4375,
forward,-54,-51,307.5,25,26,0.5,
forward,-54,-52,307.375,25,26,0.625,
forward,-54,-53,307.3125,25,27,0.6875,
forward,-55,-53,307.1875,25,27,0.8125,
forward,-56,-55,307.1875,25,27,0.8125,
forward,-55,-54,307.1875,25,28,0.8125,
forward,-56,-56,307.25,25,28,0.75,
forward,-56,-56,307.3125,25,28,0.6875,
forward,-56,-57,307.3125,25,28,0.6875,
forward,-56,-57,307.3125,25,29,0.6875,
forward,-57,-59,307.4375,25,29,0.5625,
forward,-56,-57,307.5625,25,29,0.4375,
forward,-56,-58,307.625,25,29,0.375,
forward,-57,-57,307.625,25,30,0.375,
forward,-57,-57,307.5,25,30,0.5,
forward,-58,-58,307.5625,25,30,0.4375,
forward,-57,-59,307.5625,25,30,0.4375,
forward,-57,-60,307.625,25,31,0.375,
forward,-61,-59,307.625,25,31,0.375,
forward,-57,-61,307.6875,25,31,0.3125,
forward,-59,-60,307.6875,25,32,0.3125,
forward,-59,-61,307.5625,25,32,0.4375,
forward,-59,-61,307.625,25,32,0.375,
forward,-58,-62,307.625,25,33,0.375,
forward,-58,-62,307.6875,25,33,0.3125,
forward,-58,-65,307.6875,25,33,0.3125,
forward,-60,-63,307.6875,25,34,0.3125,
forward,-59,-69,307.8125,25,34,0.1875,
forward,-60,-65,307.9375,25,34,0.0625,
forward,-60,-66,308.1875,25,34,-0.1875,
forward,-60,-65,308.3125,25,34,-0.3125,
forward,-60,-65,308.4375,25,34,-0.4375,
forward,-59,-65,308.5,25,34,-0.5,
forward,-60,-66,308.625,25,33,-0.625,
forward,-59,-65,308.875,25,33,-0.875,
forward,-59,-62,308.9375,25,33,-0.9375,
forward,-60,-63,308.875,25,32,-0.875,
forward,-59,-62,309,25,32,-1,
forward,-59,-63,309.0625,25,32,-1.0625,
forward,-59,-63,309.0625,25,32,-1.0625,
forward,-59,-61,309.125,25,30,-1.125,
forward,-58,-61,309.1875,25,30,-1.1875,
forward,-59,-60,309.125,25,30,-1.125,
forward,-59,-59,309.0625,25,30,-1.0625,
forward,-58,-58,309,25,29,-1,
forward,-57,-59,309.0625,25,29,-1.0625,
forward,-58,-58,309,25,29,-1,
forward,-58,-56,308.875,25,28,-0.875,
forward,-57,-58,308.8125,25,28,-0.8125,
forward,-57,-56,308.875,25,28,-0.875,
forward,-57,-58,308.9375,25,28,-0.9375,
forward,-57,-56,309,25,27,-1,
forward,-57,-56,309.0625,25,27,-1.0625,
forward,-58,-55,309,25,27,-1,
forward,-60,-55,309.0625,25,25,-1.0625,
forward,-56,-54,309.125,25,25,-1.125,
forward,-54,-51,309,25,25,-1,
forward,-54,-50,308.875,25,25,-0.875,
forward,-54,-50,308.75,25,24,-0.75,
forward,-53,-50,308.6875,25,24,-0.6875,
forward,-54,-49,308.6875,25,24,-0.6875,
forward,-54,-50,308.625,25,23,-0.625,
forward,-52,-52,308.5625,25,23,-0.5625,
forward,-53,-48,308.4375,25,23,-0.4375,
forward,-52,-48,308.3125,25,22,-0.3125,
forward,-52,-48,308.1875,25,22,-0.1875,
forward,-53,-46,308.0625,25,22,-0.0625,
forward,-53,-47,307.875,25,22,0.125,
forward,-52,-46,307.6875,25,22,0.3125,
forward,-51,-46,307.5625,25,22,0.4375,
forward,-51,-46,307.4375,25,23,0.5625,
forward,-53,-47,307.25,25,23,0.75,
forward,-52,-48,307.0625,25,23,0.9375,
forward,-52,-49,307,25,24,1,
forward,-51,-49,307,25,24,1,
forward,-51,-50,307.0625,25,24,0.9375,
forward,-53,-50,307.0625,25,24,0.9375,
forward,-53,-51,307,25,25,1,
forward,-54,-51,307,25,25,1,
forward,-51,-51,307,25,25,1,
forward,-53,-51,307.125,25,25,0.875,
forward,-53,-52,307.125,25,26,0.875,
forward,-53,-51,307.0625,25,26,0.9375,
forward,-54,-51,306.9375,25,26,1.0625,
forward,-54,-52,306.875,25,26,1.125,
forward,-54,-54,306.875,25,28,1.125,
forward,-54,-55,306.875,25,28,1.125,
forward,-55,-56,306.875,25,28,1.125,
forward,-56,-55,306.875,25,28,1.125,
forward,-56,-56,306.875,25,30,1.125,
forward,-56,-58,306.75,25,30,1.25,
forward,-57,-60,306.75,25,30,1.25,
forward,-57,-60,306.75,25,32,1.25,
forward,-57,-60,306.75,25,32,1.25,
forward,-58,-62,306.8125,25,32,1.1875,
forward,-58,-63,306.8125,25,32,1.1875,
forward,-60,-61,306.8125,25,34,1.1875,
forward,-60,-63,306.875,25,34,1.125,
forward,-59,-66,307.0625,25,34,0.9375,
forward,-63,-69,307.1875,25,35,0.8125,
forward,-61,-66,307.3125,25,35,0.6875,
forward,-59,-68,307.5625,25,35,0.4375,
forward,-60,-69,307.8125,25,35,0.1875,
forward,-60,-66,307.9375,25,35,0.0625,
forward,-60,-67,308.1875,25,35,-0.1875,
forward,-60,-65,308.25,25,35,-0.25,
forward,-61,-66,308.25,25,35,-0.25,
forward,-60,-68,308.375,25,35,-0.375,
forward,-60,-68,308.5,25,35,-0.5,
forward,-60,-66,308.625,25,34,-0.625,
forward,-60,-66,308.6875,25,34,-0.6875,
forward,-60,-67,308.8125,25,34,-0.8125,
forward,-62,-66,308.8125,25,33,-0.8125,
forward,-61,-65,308.875,25,33,-0.875,
forward,-59,-64,308.875,25,33,-0.875,
forward,-59,-64,309,25,32,-1,
forward,-59,-63,309,25,32,-1,
forward,-60,-62,308.9375,25,32,-0.9375,
forward,-60,-63,309,25,31,-1,
forward,-59,-62,309.1875,25,31,-1.1875,
forward,-59,-62,309.3125,25,31,-1.3125,
forward,-59,-61,309.375,25,31,-1.375,
forward,-59,-62,309.4375,25,29,-1.4375,
forward,-57,-61,309.625,25,29,-1.625,
forward,-58,-57,309.625,25,29,-1.625,
forward,-58,-58,309.6875,25,29,-1.6875,
forward,-61,-57,309.75,25,27,-1.75,
forward,-58,-57,309.6875,25,27,-1.6875,
forward,-56,-59,309.625,25,27,-1.625,
forward,-53,-51,309.5625,25,27,-1.5625,
forward,-56,-55,309.5,25,25,-1.5,
forward,-56,-53,309.5625,25,25,-1.5625,
forward,-55,-52,309.4375,25,25,-1.4375,
forward,-56,-53,309.375,25,25,-1.375,
forward,-58,-54,309.25,25,23,-1.25,
forward,-56,-50,309.125,25,23,-1.125,
forward,-54,-48,308.9375,25,23,-0.9375,
forward,-54,-48,308.8125,25,23,-0.8125,
forward,-52,-48,308.625,25,22,-0.625,
forward,-53,-46,308.4375,25,22,-0.4375,
forward,-53,-46,308.25,25,22,-0.25,
forward,-53,-46,308.1875,25,22,-0.1875,
forward,-51,-47,308.0625,25,22,-0.0625,
forward,-52,-46,308.125,25,22,-0.125,
forward,-52,-46,308.0625,25,22,-0.0625,
forward,-53,-47,308,25,22,0,
forward,-51,-48,308,25,22,0,
forward,-50,-47,308,25,22,0,
forward,-51,-47,308,25,22,0,
forward,-51,-47,307.9375,25,22,0.0625,
forward,-50,-46,307.8125,25,22,0.1875,
forward,-51,-46,307.6875,25,22,0.3125,
forward,-50,-47,307.625,25,23,0.375,
forward,-51,-47,307.5625,25,23,0.4375,
forward,-50,-49,307.5,25,23,0.5,
forward,-51,-48,307.5,25,23,0.5,
forward,-51,-48,307.375,25,24,0.625,
forward,-52,-48,307.3125,25,24,0.6875,
forward,-52,-50,307.25,25,24,0.75,
forward,-52,-50,307.1875,25,24,0.8125,
forward,-54,-50,307.0625,25,25,0.9375,
forward,-53,-50,306.875,25,25,1.125,
forward,-53,-50,306.75,25,25,1.25,
forward,-53,-51,306.6875,25,27,1.3125,
forward,-53,-53,306.5625,25,27,1.4375,
forward,-54,-53,306.5,25,27,1.5,
forward,-56,-54,306.4375,25,27,1.5625,
forward,-55,-54,306.375,25,29,1.625,
forward,-56,-56,306.4375,25,29,1.5625,
forward,-56,-59,306.5,25,29,1.5,
forward,-60,-61,306.5,25,31,1.5,
forward,-56,-61,306.6875,25,31,1.3125,
forward,-56,-61,306.875,25,31,1.125,
forward,-57,-61,307,25,31,1,
forward,-58,-60,307.0625,25,32,0.9375,
forward,-58,-61,307.125,25,32,0.875,
forward,-58,-61,307.125,25,32,0.875,
forward,-59,-62,307.125,25,32,0.875,
forward,-58,-62,307.1875,25,33,0.8125,
forward,-58,-63,307.1875,25,33,0.8125,
forward,-58,-63,307.25,25,33,0.75,
forward,-59,-64,307.375,25,34,0.625,
forward,-60,-65,307.5,25,34,0.5,
forward,-60,-66,307.5625,25,34,0.4375,
forward,-60,-64,307.5625,25,34,0.4375,
forward,-59,-66,307.625,25,35,0.375,
forward,-58,-66,307.75,25,35,0.25,
forward,-60,-66,307.75,25,35,0.25,
forward,-62,-67,307.875,25,35,0.125,
forward,-60,-67,308,25,35,0,
forward,-60,-67,308.1875,25,35,-0.1875,
forward,-61,-67,308.3125,25,35,-0.3125,
forward,-60,-67,308.5,25,34,-0.5,
forward,-59,-68,308.75,25,34,-0.75,
forward,-59,-65,308.875,25,34,-0.875,
forward,-61,-65,308.9375,25,34,-0.9375,
forward,-60,-65,309.125,25,32,-1.125,
forward,-59,-64,309.1875,25,32,-1.1875,
forward,-60,-62,309.1875,25,32,-1.1875,
forward,-59,-62,309.25,25,30,-1.25,
forward,-58,-61,309.25,25,30,-1.25,
forward,-58,-59,309.25,25,30,-1.25,
forward,-58,-60,309.25,25,30,-1.25,
forward,-58,-60,309.3125,25,28,-1.3125,
forward,-58,-58,309.25,25,28,-1.25,
forward,-58,-57,309.1875,25,28,-1.1875,
forward,-62,-56,309.0625,25,26,-1.0625,
forward,-56,-54,309,25,26,-1,
forward,-57,-53,308.9375,25,26,-0.9375,
forward,-56,-54,308.75,25,26,-0.75,
forward,-56,-52,308.625,25,25,-0.625,
forward,-56,-53,308.625,25,25,-0.625,
forward,-55,-52,308.6875,25,25,-0.6875,
forward,-56,-51,308.625,25,24,-0.625,
forward,-55,-52,308.625,25,24,-0.625,
forward,-53,-54,308.6875,25,24,-0.6875,
forward,-52,-50,308.6875,25,23,-0.6875,
forward,-52,-48,308.625,25,23,-0.625,
forward,-53,-48,308.5625,25,23,-0.5625,
forward,-52,-48,308.4375,25,23,-0.4375,
forward,-52,-48,308.375,25,22,-0.375,
forward,-52,-47,308.25,25,22,-0.25,
forward,-52,-46,308.1875,25,22,-0.1875,
forward,-51,-46,308.0625,25,22,-0.0625,
forward,-52,-46,307.9375,25,22,0.0625,
forward,-51,-47,307.875,25,22,0.125,
forward,-51,-46,307.75,25,22,0.25,
forward,-51,-47,307.6875,25,22,0.3125,
forward,-51,-47,307.5625,25,22,0.4375,
forward,-52,-46,307.4375,25,22,0.5625,
forward,-52,-46,307.25,25,23,0.75,
forward,-52,-47,307.125,25,23,0.875,
forward,-50,-49,306.9375,25,23,1.0625,
forward,-52,-47,306.8125,25,25,1.1875,
forward,-51,-49,306.6875,25,25,1.3125,
forward,-52,-50,306.625,25,25,1.375,
forward,-53,-50,306.5625,25,27,1.4375,
forward,-53,-53,306.5625,25,27,1.4375,
forward,-53,-53,306.5625,25,27,1.4375,
forward,-55,-55,306.625,25,29,1.375,
forward,-53,-56,306.75,25,29,1.25,
forward,-54,-58,306.9375,25,29,1.0625,
forward,-60,-57,307,25,30,1,
forward,-56,-58,306.9375,25,30,1.0625,
forward,-56,-59,306.9375,25,30,1.0625,
forward,-58,-61,307.0625,25,31,0.9375,
forward,-57,-59,307,25,31,1,
forward,-57,-59,307,25,31,1,
forward,-57,-60,307.0625,25,31,0.9375,
forward,-58,-64,307,25,32,1,
forward,-58,-62,307.0625,25,32,0.9375,
forward,-59,-62,307.125,25,32,0.875,
forward,-58,-62,307.1875,25,32,0.8125,
forward,-59,-63,307.1875,25,33,0.8125,
forward,-59,-63,307.1875,25,33,0.8125,
forward,-59,-63,307.25,25,33,0.75,
forward,-59,-63,307.25,25,33,0.75,
forward,-60,-64,307.3125,25,34,0.6875,
forward,-60,-64,307.3125,25,34,0.6875,
forward,-60,-64,307.5,25,34,0.5,
forward,-60,-66,307.625,25,35,0.375,
forward,-60,-66,307.75,25,35,0.25,
forward,-58,-69,308.0625,25,35,-0.0625,
forward,-59,-67,308.25,25,35,-0.25,
forward,-60,-67,308.4375,25,34,-0.4375,
forward,-61,-66,308.5,25,34,-0.5,
forward,-60,-65,308.6875,25,34,-0.6875,
forward,-60,-66,308.75,25,34,-0.75,
forward,-60,-65,308.8125,25,33,-0.8125,
forward,-60,-65,308.9375,25,33,-0.9375,
forward,-59,-64,308.9375,25,33,-0.9375,
forward,-59,-64,309,25,33,-1,
forward,-60,-64,309.0625,25,31,-1.0625,
forward,-60,-64,309.125,25,31,-1.125,
forward,-60,-62,309.125,25,31,-1.125,
forward,-60,-60,309,25,31,-1,
forward,-58,-60,308.9375,25,30,-0.9375,
forward,-62,-60,309.0625,25,30,-1.0625,
forward,-58,-60,309,25,30,-1,
forward,-59,-59,308.9375,25,29,-0.9375,
forward,-59,-59,308.9375,25,29,-0.9375,
forward,-59,-58,309,25,29,-1,
forward,-57,-63,309.0625,25,27,-1.0625,
forward,-58,-54,309.125,25,27,-1.125,
forward,-56,-55,309.1875,25,27,-1.1875,
forward,-56,-58,309.1875,25,25,-1.1875,
forward,-56,-55,309.1875,25,25,-1.1875,
forward,-56,-52,309.1875,25,25,-1.1875,
forward,-56,-52,309.125,25,23,-1.125,
forward,-54,-49,309.0625,25,23,-1.0625,
forward,-55,-48,308.875,25,23,-0.875,
forward,-53,-48,308.75,25,22,-0.75,
forward,-52,-47,308.6875,25,22,-0.6875,
forward,-51,-47,308.5625,25,22,-0.5625,
forward,-51,-46,308.5,25,22,-0.5,
forward,-52,-47,308.375,25,21,-0.375,
forward,-52,-46,308.25,25,21,-0.25,
forward,-52,-46,308.1875,25,21,-0.1875,
forward,-52,-45,308,25,21,0,
forward,-51,-44,307.75,25,21,0.25,
forward,-50,-45,307.625,25,21,0.375,
forward,-50,-44,307.4375,25,21,0.5625,
forward,-51,-45,307.25,25,21,0.75,
forward,-50,-44,307.125,25,22,0.875,
forward,-51,-45,307,25,22,1,
forward,-51,-47,306.875,25,22,1.125,
forward,-50,-46,306.875,25,24,1.125,
forward,-52,-48,306.8125,25,24,1.1875,
forward,-50,-50,306.8125,25,24,1.1875,
forward,-49,-50,306.9375,25,24,1.0625,
forward,-51,-51,306.9375,25,26,1.0625,
forward,-51,-50,306.875,25,26,1.125,
forward,-51,-53,306.875,25,26,1.125,
forward,-56,-57,307,25,27,1,
forward,-50,-50,307,25,27,1,
forward,-54,-57,306.9375,25,27,1.0625,
forward,-54,-50,306.9375,25,27,1.0625,
forward,-55,-54,306.8125,25,29,1.1875,
forward,-55,-54,306.8125,25,29,1.1875,
forward,-55,-58,306.8125,25,29,1.1875,
forward,-55,-58,306.8125,25,29,1.1875,
forward,-56,-58,306.8125,25,31,1.1875,
forward,-60,-64,306.875,25,31,1.125,
forward,-56,-61,306.875,25,31,1.125,
forward,-58,-60,306.875,25,33,1.125,
forward,-59,-61,306.8125,25,33,1.1875,
forward,-58,-63,306.9375,25,33,1.0625,
forward,-59,-63,307.0625,25,34,0.9375,
forward,-59,-64,307.0625,25,34,0.9375,
forward,-60,-64,307.125,25,34,0.875,
forward,-60,-66,307.1875,25,35,0.8125,
forward,-59,-67,307.375,25,35,0.625,
forward,-58,-67,307.75,25,35,0.25,
forward,-59,-66,307.875,25,35,0.125,
forward,-60,-67,308.125,25,35,-0.125,
forward,-61,-67,308.125,25,35,-0.125,
forward,-60,-67,308.25,25,35,-0.25,
forward,-58,-67,308.5,25,34,-0.5,
forward,-60,-64,308.5,25,34,-0.5,
forward,-60,-65,308.5625,25,34,-0.5625,
forward,-60,-66,308.625,25,33,-0.625,
forward,-60,-66,308.75,25,33,-0.75,
forward,-60,-65,308.8125,25,33,-0.8125,
forward,-60,-64,308.875,25,33,-0.875,
forward,-59,-64,308.9375,25,32,-0.9375,
forward,-60,-63,308.875,25,32,-0.875,
forward,-60,-62,308.875,25,32,-0.875,
forward,-58,-63,308.875,25,32,-0.875,
forward,-60,-62,309,25,31,-1,
forward,-60,-62,308.9375,25,31,-0.9375,
forward,-59,-61,309,25,31,-1,
forward,-59,-62,309.0625,25,29,-1.0625,
forward,-58,-60,309.125,25,29,-1.125,
forward,-57,-57,309.25,25,29,-1.25,
forward,-57,-58,309.375,25,29,-1.375,
forward,-56,-59,309.4375,25,27,-1.4375,
forward,-58,-57,309.5,25,27,-1.5,
forward,-58,-55,309.5,25,27,-1.5,
forward,-60,-59,309.5,25,25,-1.5,
forward,-56,-52,309.4375,25,25,-1.4375,
forward,-55,-51,309.3125,25,25,-1.3125,
forward,-54,-51,309.25,25,25,-1.25,
forward,-54,-51,309.125,25,23,-1.125,
forward,-53,-51,309.125,25,23,-1.125,
forward,-54,-48,309.0625,25,23,-1.0625,
forward,-53,-50,308.9375,25,23,-0.9375,
forward,-53,-48,308.875,25,22,-0.875,
forward,-53,-48,308.6875,25,22,-0.6875,
forward,-53,-47,308.5625,25,22,-0.5625,
forward,-53,-47,308.4375,25,22,-0.4375,
forward,-51,-46,308.25,25,22,-0.25,
forward,-52,-47,308.125,25,22,-0.125,
forward,-52,-46,308,25,22,0,
forward,-52,-47,307.8125,25,22,0.1875,
forward,-52,-46,307.8125,25,22,0.1875,
forward,-53,-46,307.6875,25,22,0.3125,
forward,-53,-46,307.625,25,22,0.375,
forward,-50,-48,307.625,25,23,0.375,
forward,-49,-47,307.625,25,23,0.375,
forward,-50,-48,307.625,25,23,0.375,
forward,-51,-49,307.5625,25,23,0.4375,
forward,-51,-48,307.5625,25,24,0.4375,
forward,-53,-50,307.625,25,24,0.375,
forward,-51,-51,307.625,25,24,0.375,
forward,-53,-49,307.5,25,25,0.5,
forward,-52,-50,307.4375,25,25,0.5625,
forward,-52,-51,307.375,25,25,0.625,
forward,-53,-51,307.25,25,25,0.75,
forward,-53,-52,307.1875,25,26,0.8125,
forward,-53,-54,307.125,25,26,0.875,
forward,-53,-53,307.125,25,26,0.875,
forward,-55,-54,307.125,25,26,0.875,
forward,-55,-54,307.0625,25,27,0.9375,
forward,-59,-57,307,25,27,1,
forward,-56,-54,306.9375,25,27,1.0625,
forward,-56,-56,306.8125,25,29,1.1875,
forward,-56,-57,306.8125,25,29,1.1875,
forward,-54,-58,306.8125,25,29,1.1875,
forward,-57,-57,306.75,25,29,1.25,
forward,-59,-59,306.6875,25,31,1.3125,
forward,-58,-59,306.6875,25,31,1.3125,
forward,-56,-62,306.9375,25,31,1.0625,
forward,-58,-60,307.0625,25,32,0.9375,
forward,-58,-61,307.1875,25,32,0.8125,
forward,-58,-63,307.3125,25,32,0.6875,
forward,-57,-64,307.4375,25,32,0.5625,
forward,-60,-62,307.5,25,33,0.5,
forward,-59,-63,307.625,25,33,0.375,
forward,-58,-63,307.6875,25,33,0.3125,
forward,-59,-64,307.625,25,33,0.375,
forward,-60,-65,307.6875,25,34,0.3125,
forward,-60,-65,307.75,25,34,0.25,
forward,-60,-66,307.8125,25,34,0.1875,
forward,-60,-67,307.9375,25,34,0.0625,
forward,-60,-66,308,25,34,0,
forward,-60,-66,308.0625,25,34,-0.0625,
forward,-61,-66,308.0625,25,34,-0.0625,
forward,-61,-66,308.1875,25,34,-0.1875,
forward,-61,-65,308.3125,25,34,-0.3125,
forward,-60,-66,308.375,25,34,-0.375,
forward,-61,-66,308.375,25,33,-0.375,
forward,-61,-66,308.5,25,33,-0.5,
forward,-59,-64,308.625,25,33,-0.625,
forward,-59,-64,308.8125,25,33,-0.8125,
forward,-59,-65,309,25,32,-1,
forward,-59,-65,309.1875,25,32,-1.1875,
forward,-60,-63,309.25,25,32,-1.25,
forward,-59,-62,309.3125,25,32,-1.3125,
forward,-59,-62,309.375,25,30,-1.375,
forward,-63,-65,309.5,25,30,-1.5,
forward,-58,-60,309.5,25,30,-1.5,
forward,-58,-56,309.375,25,28,-1.375,
forward,-58,-58,309.375,25,28,-1.375,
forward,-58,-58,309.375,25,28,-1.375,
forward,-57,-57,309.375,25,28,-1.375,
forward,-57,-57,309.3125,25,26,-1.3125,
forward,-57,-54,309.25,25,26,-1.25,
forward,-58,-54,309.1875,25,26,-1.1875,
forward,-56,-57,309.0625,25,24,-1.0625,
forward,-56,-52,309,25,24,-1,
forward,-56,-50,308.875,25,24,-0.875,
forward,-56,-50,308.75,25,23,-0.75,
forward,-55,-49,308.5625,25,23,-0.5625,
forward,-55,-49,308.375,25,23,-0.375,
forward,-54,-49,308.375,25,22,-0.375,
forward,-50,-46,308.375,25,22,-0.375,
forward,-51,-46,308.3125,25,22,-0.3125,
forward,-50,-47,308.3125,25,21,-0.3125,
forward,-51,-45,308.3125,25,21,-0.3125,
forward,-52,-45,308.3125,25,21,-0.3125,
forward,-52,-46,308.25,25,21,-0.25,
forward,-51,-46,308.1875,25,21,-0.1875,
forward,-51,-44,308.0625,25,21,-0.0625,
forward,-49,-44,307.9375,25,21,0.0625,
forward,-50,-45,307.8125,25,21,0.1875,
forward,-50,-45,307.6875,25,22,0.3125,
forward,-50,-45,307.5625,25,22,0.4375,
forward,-49,-47,307.5,25,22,0.5,
forward,-51,-47,307.375,25,23,0.625,
forward,-50,-47,307.375,25,23,0.625,
forward,-51,-49,307.25,25,23,0.75,
forward,-51,-48,307.1875,25,24,0.8125,
forward,-52,-49,307.0625,25,24,0.9375,
forward,-53,-50,307,25,24,1,
forward,-52,-50,306.875,25,26,1.125,
forward,-56,-55,306.75,25,26,1.25,
forward,-52,-52,306.75,25,26,1.25,
forward,-53,-52,306.75,25,28,1.25,
forward,-56,-53,306.625,25,28,1.375,
forward,-56,-55,306.5,25,28,1.5,
forward,-54,-58,306.75,25,28,1.25,
forward,-55,-50,306.8125,25,30,1.1875,
forward,-55,-57,306.8125,25,30,1.1875,
forward,-56,-59,306.9375,25,30,1.0625,
forward,-56,-64,307,25,31,1,
forward,-56,-62,307.0625,25,31,0.9375,
forward,-58,-60,307.125,25,31,0.875,
forward,-58,-60,307.25,25,31,0.75,
forward,-57,-62,307.3125,25,32,0.6875,
forward,-58,-61,307.25,25,32,0.75,
forward,-58,-62,307.25,25,32,0.75,
forward,-59,-62,307.3125,25,32,0.6875,
forward,-58,-63,307.375,25,33,0.625,
forward,-58,-62,307.4375,25,33,0.5625,
forward,-59,-63,307.5,25,33,0.5,
forward,-59,-64,307.5,25,34,0.5,
forward,-60,-65,307.5,25,34,0.5,
forward,-60,-65,307.5625,25,34,0.4375,
forward,-60,-65,307.6875,25,34,0.3125,
forward,-59,-65,307.8125,25,34,0.1875,
forward,-60,-65,307.875,25,34,0.125,
forward,-61,-66,307.875,25,34,0.125,
forward,-58,-64,308.0625,25,34,-0.0625,
forward,-59,-65,308.25,25,34,-0.25,
forward,-59,-66,308.5,25,34,-0.5,
forward,-60,-66,308.625,25,34,-0.625,
forward,-59,-66,308.75,25,33,-0.75,
forward,-60,-65,308.875,25,33,-0.875,
forward,-60,-63,308.9375,25,33,-0.9375,
forward,-59,-64,309.125,25,31,-1.125,
forward,-62,-67,309.1875,25,31,-1.1875,
forward,-60,-61,309.125,25,31,-1.125,
forward,-58,-62,309.125,25,29,-1.125,
forward,-59,-60,309.125,25,29,-1.125,
forward,-59,-58,309.125,25,29,-1.125,
forward,-57,-58,309.0625,25,27,-1.0625,
forward,-57,-57,309.125,25,27,-1.125,
forward,-58,-56,309.0625,25,27,-1.0625,
forward,-56,-55,308.9375,25,26,-0.9375,
forward,-58,-55,308.875,25,26,-0.875,
forward,-56,-54,308.875,25,26,-0.875,
forward,-57,-54,308.8125,25,25,-0.8125,
forward,-56,-53,308.6875,25,25,-0.6875,
forward,-57,-51,308.5,25,25,-0.5,
forward,-55,-50,308.5,25,24,-0.5,
forward,-52,-50,308.5625,25,24,-0.5625,
forward,-52,-49,308.5625,25,24,-0.5625,
forward,-53,-51,308.5625,25,24,-0.5625,
forward,-53,-50,308.5625,25,23,-0.5625,
forward,-54,-50,308.5625,25,23,-0.5625,
forward,-53,-49,308.5625,25,23,-0.5625,
forward,-54,-49,308.4375,25,23,-0.4375,
forward,-52,-48,308.375,25,22,-0.375,
forward,-51,-47,308.25,25,22,-0.25,
forward,-52,-47,308.125,25,22,-0.125,
forward,-51,-46,308,25,22,0,
forward,0,0,125.5,25,25,0,7th
forward,-8,-4,125.5,25,25,0,
forward,-33,-27,125.375,25,25,0.125,
forward,-33,-29,125.1875,25,26,0.3125,
forward,-45,-1105,124.6875,25,27,0.8125,
forward,-1123,-25,124.75,25,27,0.75,
forward,-55,-54,124.6875,25,27,0.8125,
forward,-55,-55,124.75,25,27,0.75,
forward,-56,-55,124.75,25,28,0.75,
forward,-56,-54,124.6875,25,28,0.8125,
forward,-55,-55,124.75,25,28,0.75,
forward,-56,-55,124.6875,25,28,0.8125,
forward,-56,-56,124.625,25,29,0.875,
forward,-57,-56,124.5625,25,29,0.9375,
forward,-56,-58,124.5625,25,29,0.9375,
forward,-56,-58,124.5625,25,30,0.9375,
forward,-57,-57,124.5625,25,30,0.9375,
forward,-57,-58,124.625,25,30,0.875,
forward,-59,-59,124.625,25,31,0.875,
forward,-58,-58,124.625,25,31,0.875,
forward,-57,-58,124.6875,25,31,0.8125,
forward,-58,-59,124.6875,25,31,0.8125,
forward,-62,-64,124.75,25,32,0.75,
forward,-58,-61,124.75,25,32,0.75,
forward,-58,-60,124.75,25,32,0.75,
forward,-58,-60,124.75,25,32,0.75,
forward,-58,-61,124.875,25,33,0.625,
forward,-58,-63,124.9375,25,33,0.5625,
forward,-58,-64,125.125,25,33,0.375,
forward,-59,-64,125.1875,25,33,0.3125,
forward,-59,-64,125.3125,25,33,0.1875,
forward,-60,-63,125.375,25,33,0.125,
forward,-59,-62,125.4375,25,33,0.0625,
